id,carat,cut,color,clarity,depth,table,x,y,z,price
23680,0.35,Ideal,H,VVS1,62.3,55.0,4.55,4.51,2.82,1024
12617,1.2,Premium,H,SI2,59.6,60.0,6.91,6.84,4.1,4906
26010,1.01,Premium,I,VS2,62.5,58.0,6.44,6.39,4.01,4676
12376,0.34,Ideal,D,I1,62.5,57.0,4.49,4.47,2.8,530
23432,0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,4238
15175,1.01,Premium,H,VS2,61.6,59.0,6.39,6.41,3.94,5166
2086,1.03,Ideal,F,VS1,62.3,57.0,6.45,6.52,4.04,8133
23074,0.49,Premium,E,VS1,58.1,62.0,5.2,5.13,3.0,1577
20074,2.01,Fair,H,SI2,65.8,63.0,7.77,7.68,5.08,13587
21636,0.3,Ideal,G,VVS2,61.1,57.0,4.35,4.32,2.65,878
17980,1.2,Premium,H,SI1,62.4,59.0,6.73,6.7,4.19,5899
21268,1.55,Premium,J,VS1,62.6,59.0,7.4,7.35,4.62,8749
14570,0.72,Good,H,SI2,57.9,58.0,5.98,5.91,3.44,2056
1099,0.42,Ideal,H,VVS2,61.1,56.0,4.8,4.85,2.95,910
22838,0.45,Premium,G,VVS1,60.8,58.0,4.92,4.98,3.01,1263
15317,0.9,Ideal,E,SI2,61.8,56.0,6.18,6.22,3.83,4770
26276,0.31,Ideal,D,SI2,62.0,56.0,4.35,4.33,2.69,593
7269,0.3,Premium,F,VS1,61.5,59.0,4.33,4.31,2.66,844
16812,0.31,Ideal,D,SI1,61.2,55.0,4.37,4.49,2.71,571
25096,1.02,Ideal,D,SI1,62.1,53.0,6.43,6.38,3.98,4798
10606,1.19,Premium,H,VS2,62.6,56.0,6.81,6.76,4.25,6198
18033,1.01,Premium,F,VS2,59.2,60.0,6.51,6.54,3.86,6416
4356,0.38,Very Good,F,VS1,60.4,60.0,4.7,4.74,2.85,835
7813,0.3,Ideal,G,VS1,62.9,57.0,4.31,4.28,2.7,776
6020,1.01,Ideal,J,SI2,61.6,55.0,6.45,6.5,3.99,3732
21983,0.71,Premium,E,SI2,62.7,59.0,5.66,5.7,3.56,2322
13940,0.35,Premium,D,SI1,60.1,61.0,4.59,4.56,2.75,827
26113,0.28,Very Good,F,VVS2,61.8,60.0,4.16,4.19,2.58,596
7026,0.51,Ideal,D,VS1,62.4,57.0,5.13,5.09,3.19,1873
20968,0.41,Premium,D,VVS2,62.2,58.0,4.78,4.8,2.98,1105
9318,0.73,Very Good,I,VS2,62.8,59.0,5.72,5.75,3.6,2426
20647,0.74,Ideal,G,VVS1,62.1,56.0,5.78,5.82,3.6,3388
9762,0.38,Very Good,F,VS2,61.9,54.6,4.64,4.68,2.89,906
7949,0.3,Ideal,H,SI1,62.0,58.0,4.25,4.33,2.66,407
12799,0.98,Fair,G,I1,68.0,63.0,6.13,6.02,4.13,1749
9459,0.57,Premium,D,SI2,61.3,59.0,5.32,5.28,3.25,1012
11952,1.21,Very Good,J,SI1,61.6,59.0,6.8,6.83,4.2,4990
13451,0.31,Premium,G,SI1,60.7,60.0,4.34,4.36,2.64,462
9795,0.6,Premium,E,VS2,62.7,58.0,5.37,5.34,3.36,1915
17260,1.05,Ideal,E,VVS2,62.4,56.0,6.52,6.49,4.06,9146
1656,1.02,Premium,F,SI2,60.3,59.0,6.53,6.5,3.93,4318
3619,0.31,Ideal,D,SI1,62.3,54.0,4.37,4.33,2.71,732
4646,1.01,Ideal,F,SI1,60.0,56.0,6.55,6.49,3.91,5274
15211,1.56,Premium,D,SI1,62.6,58.0,7.36,7.44,4.63,12226
17965,0.53,Ideal,G,VVS2,61.7,56.0,5.2,5.23,3.22,1948
10236,0.99,Ideal,I,SI1,61.8,57.0,6.4,6.42,3.96,4763
15201,0.35,Ideal,D,VS2,60.6,56.0,4.54,4.57,2.76,829
10991,1.01,Premium,F,SI1,61.9,56.0,6.53,6.45,4.02,5599
22512,0.58,Ideal,G,VS2,60.0,56.0,5.45,5.48,3.28,1761
9794,1.21,Premium,I,SI2,59.9,58.0,6.94,6.91,4.15,4879
26003,1.01,Good,F,VVS2,61.1,65.0,6.38,6.42,3.91,8956
21102,0.31,Ideal,H,VVS2,61.3,56.0,4.37,4.4,2.69,778
18796,0.42,Ideal,F,VVS1,61.3,56.0,4.82,4.83,2.96,1326
26957,0.31,Ideal,E,VS2,62.3,57.0,4.32,4.35,2.7,680
22691,0.3,Good,F,VS1,63.7,56.0,4.26,4.28,2.72,570
2994,0.33,Very Good,G,VVS1,62.8,59.0,4.38,4.44,2.77,868
10497,0.9,Very Good,E,VS2,63.8,55.0,6.11,6.18,3.92,4598
9120,0.76,Ideal,F,SI2,61.5,55.0,5.87,5.9,3.62,2694
23011,1.11,Ideal,F,VS2,61.9,55.0,6.62,6.66,4.11,7823
8588,0.71,Very Good,I,VS2,63.4,56.0,5.65,5.61,3.57,1840
4397,0.7,Very Good,G,I1,61.5,63.0,5.73,5.65,3.5,1047
12320,0.55,Ideal,H,IF,61.9,56.0,5.26,5.34,3.26,2120
10024,1.3,Ideal,G,VS2,61.9,55.0,7.01,7.04,4.35,9060
23370,0.42,Very Good,F,VS1,59.9,61.0,4.84,4.88,2.91,1031
10387,1.24,Premium,G,VS1,62.0,59.0,6.88,6.92,4.28,7660
1746,0.9,Premium,G,SI1,60.6,60.0,6.22,6.15,3.75,3407
21199,0.52,Ideal,E,VS2,61.9,56.0,5.12,5.16,3.18,1689
6961,1.15,Premium,H,SI1,62.0,58.0,6.77,6.71,4.18,5433
1856,1.35,Ideal,H,VVS1,61.9,57.0,7.06,7.09,4.38,10639
25695,0.7,Ideal,F,VS1,62.0,55.0,5.74,5.71,3.55,2751
22338,1.01,Premium,I,SI2,62.1,59.0,6.39,6.42,3.98,3899
18623,0.32,Ideal,F,VVS1,62.5,53.0,4.4,4.43,2.76,854
5218,0.54,Very Good,E,SI1,59.6,62.0,5.31,5.36,3.18,1559
8796,0.3,Very Good,J,VS2,61.6,61.0,4.28,4.33,2.65,368
2802,0.32,Ideal,D,SI1,,54.0,4.39,4.35,2.74,756
7784,2.0,Fair,J,SI1,66.4,55.0,7.82,7.67,5.15,11189
1126,1.27,Premium,G,SI1,61.4,59.0,6.98,6.94,4.27,7133
23559,0.3,Ideal,F,VS1,62.4,56.0,4.3,4.32,2.68,673
16931,1.16,Good,F,SI2,63.7,63.0,6.55,6.63,4.2,4395
7280,0.82,Premium,F,SI2,59.7,57.0,6.14,6.12,3.66,2867
25784,0.5,Fair,D,SI1,65.7,56.0,5.01,4.97,3.28,1323
20633,0.4,Ideal,D,SI2,60.5,57.0,4.73,4.76,2.87,648
23383,1.3,Very Good,I,VS2,61.8,56.0,6.98,7.04,4.33,7087
738,0.31,Ideal,D,VVS2,60.9,57.0,4.38,4.42,2.68,777
26463,1.01,Very Good,E,SI1,62.3,60.0,6.36,6.39,3.97,5224
16295,0.97,Fair,F,I1,68.5,54.0,6.26,6.05,4.22,1787
17598,0.47,Good,E,VVS1,65.2,56.0,4.86,4.89,3.18,1613
13221,1.01,Ideal,G,SI1,62.7,57.0,6.3,6.34,3.96,5555
719,0.73,Ideal,J,SI1,62.0,56.0,5.74,5.78,3.57,1902
16174,0.41,Ideal,E,VVS2,61.5,55.0,4.79,4.83,2.96,1187
10114,0.51,Very Good,G,VVS1,60.1,56.0,5.16,5.35,3.16,2005
7377,0.76,Fair,H,I1,64.5,57.0,5.79,5.76,3.73,1140
219,1.0,Very Good,E,VS1,63.0,56.0,6.39,6.41,4.03,7453
17514,0.8,Very Good,G,SI1,62.9,56.0,5.88,5.95,3.72,3070
11389,0.75,Very Good,E,VVS2,62.8,57.0,5.74,5.78,3.62,4005
3573,0.45,Premium,I,SI1,62.2,58.0,4.89,4.86,3.03,941
3497,0.41,Ideal,G,VVS2,61.3,56.0,4.79,4.77,2.93,1076
11347,0.33,Fair,H,VVS2,65.1,59.0,4.4,4.32,2.84,922
21053,0.74,Ideal,D,SI1,61.8,56.0,5.84,5.88,3.62,3517
7170,0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,1935
4095,0.72,Good,F,VS2,61.1,60.0,5.72,5.76,3.51,2705
8518,0.3,Ideal,I,VVS1,62.3,55.0,4.29,4.28,2.67,709
21485,0.9,Very Good,F,SI1,62.6,57.0,6.16,6.2,3.87,3950
26421,0.35,Ideal,H,IF,60.8,56.0,4.61,4.6,2.8,1017
4640,0.33,Ideal,D,SI2,62.0,57.0,4.45,4.46,2.76,492
12187,0.76,Premium,F,SI1,,60.0,5.88,5.76,3.61,2706
25622,1.22,Ideal,I,SI1,61.9,56.0,6.87,6.83,4.24,5261
25257,2.14,Ideal,I,SI1,62.1,58.0,8.21,8.26,5.11,17213
5776,0.9,Premium,G,VS2,61.7,59.0,6.14,6.22,3.81,4269
4372,0.54,Premium,D,SI1,62.1,58.0,5.23,5.21,3.24,1786
8179,0.36,Very Good,E,VS2,60.4,58.0,4.58,4.62,2.78,677
11291,0.96,Fair,H,SI2,67.6,63.0,5.99,5.84,4.01,2672
2346,1.09,Very Good,F,SI2,58.5,59.0,6.75,6.8,3.96,4113
9930,0.3,Ideal,D,SI1,61.0,56.0,4.35,4.37,2.66,552
2127,1.01,Very Good,E,SI1,63.1,57.0,6.33,6.44,4.03,5085
19294,0.53,Very Good,F,VS2,63.4,56.0,5.16,5.13,3.26,1636
19694,0.35,Ideal,H,IF,61.9,55.0,4.51,4.54,2.8,921
20386,1.09,Premium,I,VS2,60.1,59.0,6.74,6.67,4.03,5306
12937,0.3,Good,H,VVS2,63.6,55.0,4.28,4.24,2.71,776
21451,0.3,Very Good,J,VS1,61.9,56.0,4.28,4.32,2.66,394
1045,0.72,Ideal,H,SI2,61.5,56.0,5.8,5.75,3.55,2131
20235,1.01,Good,E,SI2,63.3,58.0,6.29,6.35,4.0,4149
2260,0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,2821
9577,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,489
26699,1.05,Good,G,SI2,63.7,59.0,6.41,6.37,4.07,3898
7933,1.05,Very Good,G,IF,58.9,61.0,6.64,6.67,3.92,9013
24910,1.02,Very Good,D,SI2,61.5,56.0,6.47,6.51,3.99,4633
21953,0.54,Ideal,G,SI1,59.6,59.0,5.34,5.3,3.17,1574
3047,1.09,Ideal,F,SI1,62.0,56.0,6.61,6.59,4.09,5922
25268,0.7,Very Good,E,SI1,63.5,59.0,5.53,5.49,3.5,2838
12753,1.32,Ideal,G,SI2,62.9,57.0,6.98,6.94,4.38,6409
7627,1.19,Premium,H,SI1,62.7,56.0,6.76,6.7,4.22,5802
24342,0.55,Premium,F,VS2,62.2,58.0,5.22,5.26,3.26,1580
9143,0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,766
16192,0.35,Very Good,I,VS2,62.6,54.0,4.5,4.53,2.82,527
15783,0.7,Ideal,E,SI1,61.6,57.0,5.71,5.76,3.53,2846
14694,0.33,Premium,G,VS1,61.9,58.0,4.43,4.46,2.75,666
6966,0.3,Ideal,G,IF,60.7,57.0,4.34,4.39,2.65,863
22582,0.43,Ideal,G,SI2,61.1,55.0,4.92,4.9,3.0,800
15263,0.43,Very Good,D,VS2,59.1,58.0,4.92,4.96,2.92,931
21208,1.5,Very Good,H,SI2,63.1,57.0,7.16,7.27,4.55,7495
21433,2.03,Premium,G,VS2,59.6,60.0,8.27,8.21,4.91,18680
1268,0.74,Ideal,E,VS2,61.7,56.0,5.81,5.86,3.6,3374
22730,0.54,Very Good,E,VS1,61.7,58.0,5.24,5.27,3.24,1676
4767,1.07,Very Good,H,SI2,61.8,63.0,6.57,6.47,4.03,3296
18819,1.11,Premium,E,SI1,61.3,58.0,6.61,6.66,4.07,5802
23242,1.23,Ideal,I,SI2,62.3,55.0,6.85,6.82,4.26,4773
24670,0.41,Premium,E,VVS1,62.2,58.0,4.77,4.75,2.96,1431
4014,1.07,Very Good,F,VVS1,60.2,58.0,6.57,6.65,3.98,9808
14923,1.2,Premium,F,SI2,59.9,58.0,6.96,6.9,4.15,6055
12127,0.57,Premium,H,SI1,61.6,58.0,5.37,5.34,3.3,1247
5502,0.73,Ideal,H,SI1,62.8,57.0,5.77,5.72,3.61,2330
7799,1.08,Very Good,E,SI2,62.9,59.0,6.44,6.53,4.08,5018
6785,1.37,Premium,H,VS1,60.9,59.0,7.24,7.17,4.39,8577
12946,0.78,Premium,F,VS1,61.5,58.0,5.93,5.98,3.66,3446
14938,0.71,Premium,F,VS1,59.0,60.0,5.82,5.8,3.43,2839
8770,0.33,Very Good,I,VVS2,62.1,56.0,4.41,4.45,2.75,579
15792,0.4,Premium,E,VS2,62.5,58.0,4.73,4.65,2.93,975
22450,0.24,Very Good,E,VVS2,61.6,59.0,3.98,4.01,2.46,552
13070,0.7,Good,E,VS2,64.1,59.0,5.64,5.59,3.6,2777
7075,0.71,Ideal,D,VS2,61.2,57.0,5.73,5.77,3.52,3321
4695,0.9,Ideal,G,SI1,,56.0,6.2,6.14,3.84,3931
21258,0.74,Very Good,D,SI2,63.1,58.0,5.69,5.79,3.62,2713
12664,0.37,Ideal,G,VS1,60.9,57.0,4.65,4.68,2.84,798
19068,1.81,Very Good,I,VS2,62.7,58.0,7.68,7.77,4.84,12822
3542,0.32,Premium,J,VS1,61.9,58.0,4.39,4.33,2.7,540
16774,0.26,Good,F,VS1,58.0,58.0,4.2,4.25,2.45,453
25787,0.57,Good,F,VS1,58.3,61.0,5.49,5.54,3.21,1741
26763,0.52,Very Good,G,VS1,61.1,58.0,5.16,5.19,3.16,1689
12374,0.32,Ideal,G,VS1,61.6,57.0,4.38,4.42,2.71,645
26889,0.3,Ideal,F,VVS1,62.4,56.0,4.28,4.31,2.68,868
11372,1.2,Very Good,I,SI1,63.8,57.0,6.64,6.72,4.26,5352
15247,1.18,Ideal,G,VS1,61.9,56.0,6.81,6.76,4.2,8556
5846,0.4,Premium,E,VS2,,59.0,4.81,4.77,2.84,975
24838,1.01,Premium,D,SI1,61.2,60.0,6.47,6.41,3.94,5780
23563,1.27,Premium,F,VS1,60.3,58.0,7.06,7.04,4.25,10028
14200,0.41,Very Good,D,SI1,63.0,56.0,4.75,4.8,3.01,717
23837,0.9,Ideal,J,VS1,61.6,55.0,6.24,6.27,3.85,3587
936,1.51,Ideal,I,VS2,62.6,56.0,7.27,7.32,4.57,9069
641,0.52,Very Good,J,SI1,62.5,59.0,5.14,5.16,3.22,1019
21222,0.72,Ideal,F,SI2,61.9,54.0,5.83,5.73,3.57,2674
25473,0.54,Ideal,H,VVS1,61.9,54.0,5.22,5.25,3.24,1774
18182,1.53,Premium,H,VS1,60.8,59.0,7.41,7.36,4.49,11413
1622,0.42,Ideal,F,VS1,61.3,57.0,4.8,4.85,2.96,1031
16471,0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,4044
17986,1.51,Premium,E,VS1,59.5,59.0,7.54,7.48,4.47,16277
21864,1.22,Ideal,H,SI2,61.0,57.0,6.89,6.95,4.22,5099
10745,1.54,Ideal,G,VS2,,59.0,7.47,7.52,4.51,13508
1745,2.45,Ideal,F,SI2,62.0,55.0,8.67,8.64,5.36,16589
20658,0.87,Ideal,H,SI1,62.5,57.0,6.13,6.06,3.81,2923
10944,0.51,Very Good,E,SI1,,58.0,5.09,5.14,3.14,1284
7928,0.55,Premium,E,VS2,60.1,59.0,5.36,5.29,3.2,1735
16500,1.71,Very Good,H,VS1,63.5,59.0,7.59,7.52,4.8,9974
971,0.37,Premium,E,SI1,59.3,58.0,4.75,4.73,2.81,833
19391,0.41,Very Good,F,VS1,61.2,57.0,4.77,4.8,2.93,1007
24160,0.58,Ideal,E,VVS2,62.1,56.0,5.36,5.33,3.32,2551
3772,0.62,Premium,E,VS1,62.2,58.0,5.41,5.46,3.38,2196
6577,0.91,Ideal,I,VS2,62.2,56.0,6.22,6.18,3.86,3751
13832,0.31,Ideal,D,VS1,61.1,56.0,4.33,4.37,2.66,713
9900,2.3,Premium,J,SI1,59.6,59.0,8.61,8.56,5.12,12499
5984,0.32,Ideal,H,IF,61.6,56.0,4.4,4.43,2.72,796
11598,1.55,Premium,E,SI2,58.5,57.0,7.66,7.57,4.46,7161
6804,0.5,Premium,D,SI1,62.4,60.0,5.07,5.09,3.17,1436
26923,0.72,Premium,J,VS1,63.0,56.0,5.72,5.67,3.59,1875
23118,0.77,Very Good,G,VS1,62.3,58.0,5.82,5.86,3.64,3240
1975,1.21,Premium,G,VS2,62.8,59.0,6.84,6.76,4.27,8402
7213,1.0,Very Good,I,VS2,63.5,56.0,6.33,6.3,4.01,4620
18840,0.31,Ideal,D,VS2,62.5,56.0,4.36,4.31,2.71,942
12212,0.4,Ideal,J,VVS2,61.9,55.0,4.74,4.79,2.95,662
17828,0.7,Very Good,G,IF,58.5,60.0,5.83,5.87,3.42,3543
23606,0.33,Ideal,E,VVS2,61.8,56.0,4.44,4.46,2.75,891
1733,0.55,Ideal,G,VVS2,61.9,56.0,5.27,5.23,3.25,2129
14063,0.3,Ideal,G,VVS1,62.1,57.0,4.27,4.29,2.66,764
15440,0.49,Fair,E,VVS2,65.5,58.0,4.91,4.86,3.2,1705
5712,0.54,Ideal,D,VS2,61.8,56.0,5.21,5.24,3.23,1892
5774,1.03,Very Good,H,SI1,63.3,57.0,6.41,6.39,4.05,4932
19175,1.22,Very Good,G,VS2,62.3,58.0,6.79,6.82,4.24,8340
18826,1.01,Premium,E,SI2,62.5,60.0,6.39,6.42,4.0,4355
7255,0.59,Ideal,E,VS2,61.4,56.0,5.33,5.42,3.3,1755
23438,0.3,Ideal,G,SI1,62.2,55.0,4.27,4.32,2.67,422
15215,1.26,Fair,H,SI2,64.9,60.0,6.7,6.62,4.32,3881
3080,1.39,Ideal,E,VS2,60.8,57.0,7.24,7.21,4.39,11726
16945,1.31,Ideal,I,SI2,63.6,55.0,6.98,6.92,4.42,5546
14273,0.6,Ideal,E,SI2,62.5,57.0,5.37,5.39,3.36,1385
19483,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,680
24263,0.3,Premium,E,SI1,61.3,60.0,4.28,4.24,2.61,675
5328,1.12,Ideal,G,VS2,61.0,57.0,6.69,6.72,4.09,7634
537,1.22,Premium,I,VS2,60.3,59.0,6.93,6.87,4.16,6217
22398,0.41,Ideal,J,VS1,60.2,57.0,4.85,4.81,2.91,830
11522,0.35,Very Good,G,VVS2,62.2,58.0,4.49,4.54,2.81,798
9050,1.02,Ideal,H,VVS2,60.9,57.0,6.49,6.44,3.94,4798
18741,1.27,Ideal,I,VS2,62.6,57.0,6.92,6.88,4.32,6401
7277,0.31,Premium,E,SI1,60.1,61.0,4.4,4.35,2.63,698
14944,0.9,Very Good,E,SI1,62.9,57.0,6.11,6.17,3.86,3510
23224,1.02,Ideal,H,SI2,62.5,53.0,6.43,6.47,4.03,4918
26478,0.6,Premium,D,VS2,60.9,61.0,5.43,5.4,3.3,1808
17789,0.52,Ideal,E,VS2,,56.0,5.14,5.17,3.17,1644
15419,0.32,Premium,G,VVS2,61.7,59.0,4.37,4.41,2.71,730
4597,1.13,Premium,H,VS2,60.6,58.0,6.81,6.72,4.1,5885
9855,0.42,Premium,F,VS1,61.9,55.0,4.82,4.78,2.97,1103
5511,1.26,Ideal,G,VVS1,62.1,57.0,7.01,6.91,4.32,10916
10460,0.41,Ideal,F,VVS2,62.9,54.0,4.74,4.7,2.97,1192
6977,0.5,Premium,F,VS1,58.0,59.0,5.3,5.22,3.05,1715
19585,0.76,Ideal,G,VS2,61.7,55.0,5.86,5.91,3.63,3114
3964,0.7,Very Good,G,VS1,61.4,55.0,5.7,5.74,3.51,2748
24060,0.36,Ideal,F,VS2,61.0,56.0,4.61,4.64,2.82,759
14686,0.53,Very Good,E,VVS2,62.3,55.0,5.18,5.22,3.23,2280
23539,1.01,Ideal,I,SI1,60.2,59.0,6.54,6.49,3.92,4241
12366,0.3,Ideal,F,VS2,62.7,57.0,4.27,4.31,2.69,605
11932,0.32,Ideal,E,IF,61.9,56.0,4.4,4.42,2.73,1095
18511,0.3,Ideal,I,VVS1,,57.0,4.31,4.35,2.68,552
2754,0.7,Good,H,VVS2,62.1,64.0,5.62,5.65,3.5,2767
14886,0.7,Very Good,G,SI1,62.7,55.0,5.63,5.66,3.54,2281
13532,1.14,Premium,G,VS2,61.9,58.0,6.68,6.72,4.15,6144
24864,0.7,Ideal,E,SI1,61.8,56.0,5.72,5.68,3.52,2576
25850,0.33,Ideal,F,VVS2,60.9,56.0,4.47,4.5,2.73,974
5130,0.31,Ideal,E,VS2,61.5,56.0,4.39,4.42,2.71,642
19644,0.53,Very Good,F,SI1,61.6,57.0,5.16,5.23,3.2,1359
11568,0.42,Premium,D,SI2,60.1,58.0,4.83,4.88,2.92,700
25596,0.41,Ideal,E,SI1,62.1,54.0,4.81,4.76,2.97,969
14584,0.4,Ideal,F,VS2,62.0,59.0,4.77,4.71,2.95,1059
12244,0.72,Premium,H,SI1,59.9,58.0,5.85,5.81,3.49,2334
20255,0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,1263
789,1.0,Premium,H,SI1,62.2,51.0,6.47,6.4,4.0,3511
1224,0.3,Good,G,VVS1,63.5,57.0,4.23,4.27,2.7,789
28,0.52,Ideal,E,VS2,61.5,56.0,5.18,5.2,3.19,1576
1010,1.23,Very Good,F,VVS2,62.4,58.0,6.74,6.89,4.26,10835
867,0.3,Ideal,D,VVS1,62.2,57.0,4.35,4.3,2.69,1112
3859,0.34,Ideal,D,SI1,62.0,55.0,4.5,4.53,2.8,584
14797,1.01,Ideal,G,VS2,62.7,56.0,6.43,6.39,4.02,6108
2159,2.06,Premium,H,SI2,62.6,58.0,8.06,8.03,5.04,12931
25278,0.39,Ideal,J,SI1,61.0,56.0,4.71,4.73,2.88,568
19640,0.32,Ideal,G,VVS1,61.1,55.0,4.45,4.48,2.73,814
3413,2.01,Ideal,H,SI1,62.8,54.0,8.03,8.08,5.05,18186
14064,0.55,Very Good,E,SI1,63.2,58.0,5.21,5.23,3.3,1381
23446,0.4,Very Good,D,SI2,61.6,59.0,4.68,4.74,2.9,666
11504,0.35,Ideal,G,IF,62.3,55.0,4.5,4.52,2.81,1044
7869,1.0,Good,H,SI1,57.9,54.0,6.68,6.62,3.85,4469
18434,0.32,Very Good,E,SI1,63.4,55.0,4.36,4.35,2.76,720
8967,0.52,Very Good,I,VVS2,61.9,56.0,5.16,5.18,3.2,1289
16077,2.12,Ideal,J,SI1,62.1,56.0,8.17,8.25,5.1,14503
26876,0.43,Premium,F,SI2,60.2,60.0,4.85,4.91,2.94,679
20919,1.52,Premium,F,SI2,62.3,59.0,7.37,7.33,4.58,8342
2226,1.0,Very Good,D,SI1,61.4,63.0,6.35,6.41,3.92,6040
10379,1.28,Very Good,G,VS1,59.2,57.0,7.05,7.13,4.2,8895
26852,0.32,Ideal,D,VVS2,62.3,54.0,4.42,4.44,2.76,841
10572,1.13,Very Good,F,VS1,61.6,58.0,6.61,6.68,4.09,7092
14733,0.31,Premium,G,VS2,62.4,59.0,4.38,4.34,2.72,698
9005,1.02,Premium,F,SI2,,58.0,6.43,6.37,4.03,4398
2969,0.82,Premium,I,VS2,62.2,59.0,6.03,5.97,3.73,2716
23892,1.09,Premium,G,SI1,61.8,59.0,6.59,6.53,4.06,4322
15857,1.1,Ideal,H,SI1,62.2,55.0,6.66,6.62,4.13,5636
26880,0.51,Very Good,E,SI1,,58.0,5.1,5.13,3.12,1343
24159,0.58,Ideal,H,VS1,61.2,55.0,5.39,5.42,3.31,1671
5029,1.11,Premium,H,SI1,62.8,61.0,6.63,6.56,4.14,5315
13935,0.58,Ideal,G,VS2,61.9,56.0,5.34,5.38,3.32,1636
15753,0.7,Good,H,VS2,64.1,58.0,5.51,5.57,3.55,2137
22602,0.56,Premium,E,VS2,59.9,58.0,5.37,5.34,3.21,2167
8957,0.39,Ideal,I,VS2,62.9,57.0,4.68,4.64,2.93,834
15140,1.13,Premium,H,VS2,62.0,57.0,6.68,6.62,4.12,5650
25311,0.7,Very Good,E,VS2,61.7,60.0,5.67,5.7,3.51,2513
24576,0.42,Premium,F,SI1,60.6,58.0,4.89,4.81,2.94,966
19035,1.64,Ideal,F,SI1,61.8,55.0,7.6,7.58,4.69,13289
4725,0.72,Premium,J,SI1,62.0,58.0,5.77,5.74,3.57,1879
13677,0.35,Ideal,I,SI1,62.2,54.0,4.52,4.55,2.82,491
14909,1.22,Ideal,H,VS1,62.6,56.0,6.83,6.87,4.29,8167
21004,2.01,Good,E,SI2,63.1,58.0,7.89,8.01,5.02,15255
4145,0.51,Premium,D,SI1,59.9,61.0,5.18,5.14,3.09,1574
25728,0.56,Very Good,H,VS2,61.8,54.1,5.31,5.34,3.29,1576
25926,2.01,Ideal,H,SI2,62.5,53.9,8.04,8.07,5.04,14998
6591,1.0,Premium,E,SI1,60.5,59.0,6.45,6.4,3.89,5396
23282,0.44,Good,F,SI2,56.6,63.0,5.11,5.06,2.88,974
23638,0.31,Very Good,F,VS2,61.4,58.4,4.37,4.4,2.69,667
26495,0.33,Premium,G,VVS2,59.5,60.0,4.55,4.52,2.7,965
18032,2.01,Fair,I,SI2,66.5,61.0,7.81,7.75,5.17,10671
23160,0.31,Ideal,G,VS2,61.4,57.0,4.45,4.35,2.7,698
26662,0.7,Very Good,E,SI1,60.3,60.0,5.77,5.81,3.49,2312
9709,1.0,Very Good,H,SI1,61.8,57.0,6.39,6.42,3.96,4995
11164,0.73,Very Good,E,VS2,61.5,58.0,5.71,5.8,3.54,3307
660,0.33,Ideal,F,VS2,60.5,55.0,4.55,4.47,2.73,854
11969,1.01,Good,F,SI2,56.9,60.0,6.68,6.64,3.79,4077
2605,0.9,Very Good,F,SI1,,60.0,6.05,6.11,3.8,3950
19875,0.81,Ideal,E,SI1,62.3,57.0,5.95,5.99,3.72,3404
22595,0.71,Ideal,I,VVS1,62.4,55.0,5.69,5.76,3.57,2559
23931,0.31,Premium,H,VVS2,61.4,58.0,4.37,4.32,2.67,802
25200,0.4,Very Good,G,SI2,63.2,56.0,4.73,4.7,2.98,765
15701,0.31,Ideal,F,VS2,60.8,57.0,4.41,4.38,2.67,749
7431,1.15,Ideal,I,VS1,62.1,55.0,6.76,6.67,4.18,5626
23277,1.04,Premium,G,VS1,61.5,61.0,6.56,6.51,4.02,6814
3640,0.4,Ideal,E,VS2,62.4,56.0,4.74,4.71,2.95,975
4314,0.43,Ideal,I,SI1,62.2,54.0,4.84,4.87,3.02,670
7601,0.3,Good,H,VS2,63.5,54.0,4.27,4.3,2.72,473
12564,0.38,Ideal,H,SI1,61.2,56.0,4.63,4.68,2.85,650
16514,1.06,Very Good,G,VS1,63.4,57.0,6.48,6.45,4.1,6595
8489,0.4,Ideal,F,VS2,63.4,54.0,4.73,4.68,2.99,1059
16846,0.79,Very Good,H,SI1,63.4,57.0,5.86,5.9,3.73,2649
17434,0.71,Very Good,D,SI1,63.2,58.0,5.65,5.68,3.58,2681
13130,0.59,Premium,I,IF,61.2,58.0,5.41,5.38,3.3,1965
1868,0.4,Ideal,F,VVS1,61.3,55.0,4.78,4.75,2.92,1323
5881,0.33,Premium,H,IF,61.8,60.0,4.44,4.4,2.73,1114
15307,1.7,Ideal,H,SI2,62.9,57.0,7.59,7.55,4.76,7664
13286,2.01,Premium,I,SI1,62.4,61.0,8.01,7.99,4.99,15707
9265,0.32,Ideal,E,VS2,,55.0,4.4,4.42,2.74,702
10235,0.51,Premium,D,SI1,62.3,57.0,5.13,5.08,3.18,1687
4500,1.33,Premium,H,SI2,61.0,59.0,7.1,7.06,4.32,5437
16317,0.59,Very Good,J,VS2,60.8,56.6,5.42,5.47,3.31,1257
